periode;maindealercode;maindealername;soff;sales_to_ahass;quantityinunitofentry;unrestricteduse;targetsalesamic;bufferstock
45063;Z11;ASTRA MOTOR JAYAPURA;H790;937;1900;4801;8054;2155
42772;W01;ASTRA MOTOR MAKASSAR;H760;2535;4744;3047;8291;510
43298;Q01;ASTRA MOTOR PONTIANAK;H720;4142;5387;2525;2300;8053
45082;R5Z;ASTRA MOTOR SAMARINDA;H800;1015;803;83;6268;6707
43424;N01;ASTRA MOTOR DENPASAR;H540;6972;8001;4878;8515;4187
44776;G01;ASTRA MOTOR PALEMBANG;H600;6202;1010;1411;6533;5785
42520;R4Z;ASTRA MOTOR BALIKPAPAN;H700;9842;2765;5120;8745;4041
43384;R4Z;ASTRA MOTOR BALIKPAPAN;H700;218;2764;3195;7724;4463
44626;R4Z;ASTRA MOTOR BALIKPAPAN;H700;9551;7390;7310;816;1384
42083;L01;ASTRA MOTOR YOGYAKARTA;H360;8;109;6634;3099;7016
44150;Q01;ASTRA MOTOR PONTIANAK;H720;5864;5840;5860;9438;6046
42092;W01;ASTRA MOTOR MAKASSAR;H760;151;1023;9933;6188;5208
45093;Z11;ASTRA MOTOR JAYAPURA;H790;3913;7099;4452;8248;2449
44822;Q01;ASTRA MOTOR PONTIANAK;H720;2638;7070;4266;3139;5397
43101;G01;ASTRA MOTOR PALEMBANG;H600;6899;30;1810;7485;1358
42007;W01;ASTRA MOTOR MAKASSAR;H760;1084;4511;6049;9494;4419
43669;G02;ASTRA MOTOR BENGKULU;H650;5409;189;6659;2832;754
43114;Z11;ASTRA MOTOR JAYAPURA;H790;5603;5919;7866;8888;8555
42627;K0Z;ASTRA MOTOR SEMARANG;H350;2328;4857;3230;1305;2984
45111;L01;ASTRA MOTOR YOGYAKARTA;H360;9342;7751;2242;9449;1918
42596;W01;ASTRA MOTOR MAKASSAR;H760;4352;673;3843;1553;9754
43125;R5Z;ASTRA MOTOR SAMARINDA;H800;507;8825;6713;8946;3945
43302;N01;ASTRA MOTOR DENPASAR;H540;5167;5586;5926;8966;4041
42437;R5Z;ASTRA MOTOR SAMARINDA;H800;1780;2117;1208;1883;8026
45078;W01;ASTRA MOTOR MAKASSAR;H760;173;2431;9185;7244;6013
42604;G01;ASTRA MOTOR PALEMBANG;H600;265;1166;1083;6806;8105
44654;N02;ASTRA MOTOR MATARAM;H530;5107;7284;178;89;9005
43189;G02;ASTRA MOTOR BENGKULU;H650;3942;4733;662;6889;2612
42168;K0Z;ASTRA MOTOR SEMARANG;H350;7034;4902;4142;978;5878
44053;R4Z;ASTRA MOTOR BALIKPAPAN;H700;4285;1642;3560;8988;8138
42396;G01;ASTRA MOTOR PALEMBANG;H600;525;3215;5704;1982;9173
44307;R5Z;ASTRA MOTOR SAMARINDA;H800;5257;4416;3015;3058;3126
43358;G02;ASTRA MOTOR BENGKULU;H650;9354;1789;6293;7130;450
42909;G01;ASTRA MOTOR PALEMBANG;H600;588;7963;3846;630;7642
44145;R4Z;ASTRA MOTOR BALIKPAPAN;H700;2737;3762;395;6821;730
43920;K0Z;ASTRA MOTOR SEMARANG;H350;2012;1502;4141;9315;7671
43316;Z11;ASTRA MOTOR JAYAPURA;H790;5213;7729;3414;9702;9468
44611;N01;ASTRA MOTOR DENPASAR;H540;5661;6242;8056;8603;1983
42827;Z11;ASTRA MOTOR JAYAPURA;H790;6539;1778;413;5526;87
44537;L01;ASTRA MOTOR YOGYAKARTA;H360;7950;2322;2484;3940;2360
43971;W01;ASTRA MOTOR MAKASSAR;H760;2423;570;701;7042;5479
42840;N01;ASTRA MOTOR DENPASAR;H540;1351;6485;8352;388;5025
44973;N01;ASTRA MOTOR DENPASAR;H540;4114;3497;6839;8192;9487
45165;R5Z;ASTRA MOTOR SAMARINDA;H800;6988;7770;6037;5407;1017
43184;N02;ASTRA MOTOR MATARAM;H530;5553;8982;6104;3719;8435
43332;R5Z;ASTRA MOTOR SAMARINDA;H800;810;1159;7311;6340;2646
43560;R4Z;ASTRA MOTOR BALIKPAPAN;H700;2435;1;8402;3614;1200
43888;Q01;ASTRA MOTOR PONTIANAK;H720;7659;2271;7078;1414;6883
42896;Z11;ASTRA MOTOR JAYAPURA;H790;9902;3268;8730;6096;5410
43199;R5Z;ASTRA MOTOR SAMARINDA;H800;1180;4422;1260;8829;8292
42301;R5Z;ASTRA MOTOR SAMARINDA;H800;2401;3260;4664;9938;4630
42665;K0Z;ASTRA MOTOR SEMARANG;H350;5777;1944;9825;1061;7246
44932;K0Z;ASTRA MOTOR SEMARANG;H350;5149;979;8915;3103;1658
44614;Q01;ASTRA MOTOR PONTIANAK;H720;990;9268;2836;7176;1376
43705;Z11;ASTRA MOTOR JAYAPURA;H790;6036;8588;8258;1854;2436
43298;L01;ASTRA MOTOR YOGYAKARTA;H360;1192;5518;3264;7412;4463
44013;Q01;ASTRA MOTOR PONTIANAK;H720;2146;1099;5902;4900;4798
42685;N02;ASTRA MOTOR MATARAM;H530;9912;9748;6366;7631;3915
44776;W01;ASTRA MOTOR MAKASSAR;H760;8751;1357;8812;9448;4784
43234;L01;ASTRA MOTOR YOGYAKARTA;H360;5475;7675;8294;1708;6183
44771;K0Z;ASTRA MOTOR SEMARANG;H350;8891;9089;7257;6093;7102
44848;G01;ASTRA MOTOR PALEMBANG;H600;1921;58;2783;5304;2231
43078;R4Z;ASTRA MOTOR BALIKPAPAN;H700;6755;4303;464;9505;6295
42911;R4Z;ASTRA MOTOR BALIKPAPAN;H700;5969;8392;4621;3316;5386
44948;G01;ASTRA MOTOR PALEMBANG;H600;7531;6055;6025;7649;5771
44298;L01;ASTRA MOTOR YOGYAKARTA;H360;5789;8095;1107;3263;7517
43392;L01;ASTRA MOTOR YOGYAKARTA;H360;5130;9871;1706;4216;2520
42658;R4Z;ASTRA MOTOR BALIKPAPAN;H700;6051;2945;9854;8919;5624
43637;W01;ASTRA MOTOR MAKASSAR;H760;7805;5652;4021;7662;9794
44028;W01;ASTRA MOTOR MAKASSAR;H760;3503;7959;9279;3804;4391
43196;R4Z;ASTRA MOTOR BALIKPAPAN;H700;9751;2679;8280;7460;8563
43870;R4Z;ASTRA MOTOR BALIKPAPAN;H700;5054;5649;1908;1024;6121
44072;Z11;ASTRA MOTOR JAYAPURA;H790;6073;352;2689;7079;7530
45051;Q01;ASTRA MOTOR PONTIANAK;H720;9519;7899;8850;162;6985
42309;R4Z;ASTRA MOTOR BALIKPAPAN;H700;4553;3871;1941;5130;6839
43316;K0Z;ASTRA MOTOR SEMARANG;H350;4639;8760;7758;5326;621
43115;N02;ASTRA MOTOR MATARAM;H530;9897;9833;4589;1509;3571
45079;R5Z;ASTRA MOTOR SAMARINDA;H800;8080;2322;2381;9459;39
44258;G02;ASTRA MOTOR BENGKULU;H650;5720;6931;4077;9696;4265
43325;L01;ASTRA MOTOR YOGYAKARTA;H360;2361;6261;8998;7019;7227
42710;R4Z;ASTRA MOTOR BALIKPAPAN;H700;6176;8928;5768;8888;1666
43956;L01;ASTRA MOTOR YOGYAKARTA;H360;945;5286;228;392;1030
42377;N02;ASTRA MOTOR MATARAM;H530;7900;1784;2811;5873;9495
43459;K0Z;ASTRA MOTOR SEMARANG;H350;9150;6365;9387;3672;3171
42016;N01;ASTRA MOTOR DENPASAR;H540;93;705;3631;2440;7865
43500;Z11;ASTRA MOTOR JAYAPURA;H790;6649;4645;8652;2700;9011
44467;W01;ASTRA MOTOR MAKASSAR;H760;5159;5141;7536;9117;2344
44995;G01;ASTRA MOTOR PALEMBANG;H600;1913;3083;8584;2390;4207
44724;G02;ASTRA MOTOR BENGKULU;H650;672;1415;3225;2435;1071
45024;R4Z;ASTRA MOTOR BALIKPAPAN;H700;6881;6240;929;1624;7081
45157;W01;ASTRA MOTOR MAKASSAR;H760;310;8302;8050;2912;8158
43250;R5Z;ASTRA MOTOR SAMARINDA;H800;9155;2132;2233;8782;4996
43718;G02;ASTRA MOTOR BENGKULU;H650;2537;5359;3661;9047;5450
42047;N02;ASTRA MOTOR MATARAM;H530;7674;6102;3826;9081;6502
43482;N02;ASTRA MOTOR MATARAM;H530;4580;4124;5570;7971;6606
42517;R5Z;ASTRA MOTOR SAMARINDA;H800;9602;9031;6352;7981;2933
43977;L01;ASTRA MOTOR YOGYAKARTA;H360;4968;6272;5627;3739;3783
45032;Q01;ASTRA MOTOR PONTIANAK;H720;4579;1391;1793;5621;4306
42984;K0Z;ASTRA MOTOR SEMARANG;H350;8930;6956;8014;2588;9815
43733;W01;ASTRA MOTOR MAKASSAR;H760;6183;5579;7105;7954;7689
42557;N02;ASTRA MOTOR MATARAM;H530;693;5734;373;4266;8630
44419;L01;ASTRA MOTOR YOGYAKARTA;H360;3748;5933;6801;6113;2591
44349;R4Z;ASTRA MOTOR BALIKPAPAN;H700;9916;7777;7925;1311;7745
42117;L01;ASTRA MOTOR YOGYAKARTA;H360;2515;2237;2852;7777;7732
44890;N02;ASTRA MOTOR MATARAM;H530;5507;2044;6672;2574;1004
43903;K0Z;ASTRA MOTOR SEMARANG;H350;4758;2443;1534;4211;9984
42509;Q01;ASTRA MOTOR PONTIANAK;H720;5022;7534;6040;9811;4309
42118;G02;ASTRA MOTOR BENGKULU;H650;1195;5949;3034;1015;7589
43629;R4Z;ASTRA MOTOR BALIKPAPAN;H700;2094;5951;7054;1139;3852
43764;Q01;ASTRA MOTOR PONTIANAK;H720;6385;8405;6279;6041;2972
43418;K0Z;ASTRA MOTOR SEMARANG;H350;1848;8971;5811;9422;9781
42396;N01;ASTRA MOTOR DENPASAR;H540;8924;2320;4393;4493;6289
44009;R5Z;ASTRA MOTOR SAMARINDA;H800;6488;6758;5842;7877;1773
45160;R4Z;ASTRA MOTOR BALIKPAPAN;H700;4006;8027;9486;8377;964
45134;R4Z;ASTRA MOTOR BALIKPAPAN;H700;2601;2432;8989;1734;9327
44615;G02;ASTRA MOTOR BENGKULU;H650;3515;7439;2283;8965;8000
44471;Q01;ASTRA MOTOR PONTIANAK;H720;1889;5363;5195;2852;7471
44830;L01;ASTRA MOTOR YOGYAKARTA;H360;5590;8372;9460;8618;5465
43375;K0Z;ASTRA MOTOR SEMARANG;H350;5774;4016;8;9775;5557
43465;L01;ASTRA MOTOR YOGYAKARTA;H360;9522;3962;7596;3040;7161
44932;Q01;ASTRA MOTOR PONTIANAK;H720;100;7493;4992;6088;4564
44774;W01;ASTRA MOTOR MAKASSAR;H760;5504;8376;1399;236;1987
42286;R5Z;ASTRA MOTOR SAMARINDA;H800;9728;1075;7242;1267;3370
42027;G02;ASTRA MOTOR BENGKULU;H650;4648;2829;5751;9283;9251
43261;N02;ASTRA MOTOR MATARAM;H530;5057;2725;2649;5486;981
43690;R4Z;ASTRA MOTOR BALIKPAPAN;H700;2767;8662;3388;4278;1358
43167;G01;ASTRA MOTOR PALEMBANG;H600;7801;2022;7859;8830;9470
44672;N02;ASTRA MOTOR MATARAM;H530;5823;6505;1400;7672;3403
42476;R5Z;ASTRA MOTOR SAMARINDA;H800;3877;5666;7627;6010;4089
44502;R4Z;ASTRA MOTOR BALIKPAPAN;H700;151;8120;3896;4535;7218
42546;N02;ASTRA MOTOR MATARAM;H530;9841;544;2062;6666;4226
44455;G01;ASTRA MOTOR PALEMBANG;H600;2164;2001;3415;9224;2984
45013;G01;ASTRA MOTOR PALEMBANG;H600;8090;4104;3035;3487;5024
42918;L01;ASTRA MOTOR YOGYAKARTA;H360;5393;3001;53;7157;587
44739;Z11;ASTRA MOTOR JAYAPURA;H790;2298;3850;7765;3743;6465
42418;L01;ASTRA MOTOR YOGYAKARTA;H360;4075;8850;3077;3069;918
43319;N01;ASTRA MOTOR DENPASAR;H540;5633;7466;4713;2741;5060
43002;N01;ASTRA MOTOR DENPASAR;H540;430;7804;6602;9728;4196
43509;W01;ASTRA MOTOR MAKASSAR;H760;7725;3424;2003;3536;9717
42415;R4Z;ASTRA MOTOR BALIKPAPAN;H700;8016;8297;6856;8902;4882
43241;W01;ASTRA MOTOR MAKASSAR;H760;3176;3399;6944;8191;7737
42314;G01;ASTRA MOTOR PALEMBANG;H600;5619;4633;9766;8874;2535
42673;L01;ASTRA MOTOR YOGYAKARTA;H360;2058;3886;6481;3719;6748
42708;K0Z;ASTRA MOTOR SEMARANG;H350;1930;3887;714;5068;971
44185;R4Z;ASTRA MOTOR BALIKPAPAN;H700;5788;5787;1850;9910;1465
43262;N02;ASTRA MOTOR MATARAM;H530;2664;5127;8649;6196;6101
42246;K0Z;ASTRA MOTOR SEMARANG;H350;9388;2408;7730;7509;8307
43515;N02;ASTRA MOTOR MATARAM;H530;5301;4363;7562;3437;2571
44536;N01;ASTRA MOTOR DENPASAR;H540;8766;8533;5536;8386;4952
44543;G01;ASTRA MOTOR PALEMBANG;H600;728;6917;8778;1825;599
44468;G02;ASTRA MOTOR BENGKULU;H650;5651;4893;6513;6736;7096
43705;N02;ASTRA MOTOR MATARAM;H530;9987;5850;4287;1147;2586
44243;N02;ASTRA MOTOR MATARAM;H530;7035;8207;2745;2346;6332
42670;N01;ASTRA MOTOR DENPASAR;H540;8170;5585;2651;3644;3079
42572;R4Z;ASTRA MOTOR BALIKPAPAN;H700;8433;8078;6969;2380;140
42860;N02;ASTRA MOTOR MATARAM;H530;1105;632;1458;1782;2504
42797;L01;ASTRA MOTOR YOGYAKARTA;H360;8683;2489;6518;6363;9470
42957;W01;ASTRA MOTOR MAKASSAR;H760;7835;6797;2480;7973;111
42109;K0Z;ASTRA MOTOR SEMARANG;H350;571;3178;7165;3509;8875
42535;N01;ASTRA MOTOR DENPASAR;H540;9966;4422;3510;7591;2123
44930;Z11;ASTRA MOTOR JAYAPURA;H790;5795;3438;6616;8211;4233
42739;Q01;ASTRA MOTOR PONTIANAK;H720;5758;2362;27;4590;1209
43448;N01;ASTRA MOTOR DENPASAR;H540;1134;4414;1669;5681;5112
44358;Q01;ASTRA MOTOR PONTIANAK;H720;1474;2064;3174;3092;1057
43021;L01;ASTRA MOTOR YOGYAKARTA;H360;7413;3588;1312;57;4195
43470;R4Z;ASTRA MOTOR BALIKPAPAN;H700;7747;1983;7194;7886;1397
43214;R4Z;ASTRA MOTOR BALIKPAPAN;H700;6479;3011;8378;9859;1750
43043;N01;ASTRA MOTOR DENPASAR;H540;7406;2790;3255;3132;7157
44297;G02;ASTRA MOTOR BENGKULU;H650;8949;6861;998;37;5880
44766;K0Z;ASTRA MOTOR SEMARANG;H350;2804;2017;691;9449;1830
42043;Q01;ASTRA MOTOR PONTIANAK;H720;8572;5495;6159;293;5558
43014;N02;ASTRA MOTOR MATARAM;H530;9818;9555;4234;4955;8202
44892;L01;ASTRA MOTOR YOGYAKARTA;H360;8574;4794;1405;4727;4762
44605;R4Z;ASTRA MOTOR BALIKPAPAN;H700;7678;901;3492;5026;4203
44597;R5Z;ASTRA MOTOR SAMARINDA;H800;135;5808;6303;2467;2263
43128;Z11;ASTRA MOTOR JAYAPURA;H790;4800;610;2285;5482;1637
44437;K0Z;ASTRA MOTOR SEMARANG;H350;9493;6422;1396;5386;7126
43338;N01;ASTRA MOTOR DENPASAR;H540;1955;7773;4808;730;6327
42104;G02;ASTRA MOTOR BENGKULU;H650;2448;9041;3388;9086;4723
43400;N02;ASTRA MOTOR MATARAM;H530;743;8258;6006;553;6220
45232;G01;ASTRA MOTOR PALEMBANG;H600;2734;7208;1630;2693;9891
42816;W01;ASTRA MOTOR MAKASSAR;H760;8899;4415;5335;2619;3844
43956;G01;ASTRA MOTOR PALEMBANG;H600;6353;3142;3875;8134;4072
43123;N02;ASTRA MOTOR MATARAM;H530;9839;2383;9741;2947;7473
43383;Q01;ASTRA MOTOR PONTIANAK;H720;9641;2634;1233;958;913
44858;R4Z;ASTRA MOTOR BALIKPAPAN;H700;1522;3737;7015;7926;9963
42435;W01;ASTRA MOTOR MAKASSAR;H760;3935;8118;8966;1775;3711
43988;R5Z;ASTRA MOTOR SAMARINDA;H800;2512;4588;7241;4553;8933
43168;G01;ASTRA MOTOR PALEMBANG;H600;1451;683;828;5126;4633
42220;L01;ASTRA MOTOR YOGYAKARTA;H360;5053;3283;1231;7675;3887
42695;R5Z;ASTRA MOTOR SAMARINDA;H800;3689;8855;8592;8003;1517
44812;W01;ASTRA MOTOR MAKASSAR;H760;4002;8931;9443;9487;9115
43293;Z11;ASTRA MOTOR JAYAPURA;H790;3328;7620;3216;822;6173
43174;K0Z;ASTRA MOTOR SEMARANG;H350;5445;3414;7083;4013;4739
43512;R5Z;ASTRA MOTOR SAMARINDA;H800;3116;341;9388;2935;8224
45248;R4Z;ASTRA MOTOR BALIKPAPAN;H700;4378;5728;7581;5736;1154
42653;Q01;ASTRA MOTOR PONTIANAK;H720;310;8427;5201;5318;4487
43039;G02;ASTRA MOTOR BENGKULU;H650;6948;623;4689;5155;9649
42809;R4Z;ASTRA MOTOR BALIKPAPAN;H700;9992;5049;2322;3821;8356
44706;N01;ASTRA MOTOR DENPASAR;H540;2684;2989;8932;721;132
43877;N02;ASTRA MOTOR MATARAM;H530;2913;4679;5297;4194;5793
44651;L01;ASTRA MOTOR YOGYAKARTA;H360;8856;7239;4119;1076;8393
42245;K0Z;ASTRA MOTOR SEMARANG;H350;7012;8424;3969;6901;1589
44237;G02;ASTRA MOTOR BENGKULU;H650;6691;8818;7061;9660;3409
43435;G01;ASTRA MOTOR PALEMBANG;H600;3641;6082;5311;8594;5030
44298;K0Z;ASTRA MOTOR SEMARANG;H350;9347;1309;5278;2160;9269
43219;L01;ASTRA MOTOR YOGYAKARTA;H360;4893;6224;479;8742;7706
43887;Z11;ASTRA MOTOR JAYAPURA;H790;6037;2398;2748;3427;4957
44810;N02;ASTRA MOTOR MATARAM;H530;2379;3677;5039;980;107
42665;Q01;ASTRA MOTOR PONTIANAK;H720;7798;4891;5230;1751;6846
42987;L01;ASTRA MOTOR YOGYAKARTA;H360;1561;7655;4873;7786;6679
44955;G02;ASTRA MOTOR BENGKULU;H650;8508;6938;16;1526;819
42822;G02;ASTRA MOTOR BENGKULU;H650;5077;8834;8224;7091;6050
43574;R5Z;ASTRA MOTOR SAMARINDA;H800;5892;8334;9327;9560;9140
44539;K0Z;ASTRA MOTOR SEMARANG;H350;8172;1663;8083;80;9109
44420;G01;ASTRA MOTOR PALEMBANG;H600;2254;743;2091;9831;4262
42394;G01;ASTRA MOTOR PALEMBANG;H600;3457;9864;6193;8935;7534
42326;W01;ASTRA MOTOR MAKASSAR;H760;1673;4431;9483;4614;1882
42089;G01;ASTRA MOTOR PALEMBANG;H600;4549;4817;9164;303;3528
44273;N02;ASTRA MOTOR MATARAM;H530;6107;6576;3081;4673;1461
42903;K0Z;ASTRA MOTOR SEMARANG;H350;6071;7509;6831;6436;8586
43820;G01;ASTRA MOTOR PALEMBANG;H600;5231;1199;7642;7401;111
43798;N01;ASTRA MOTOR DENPASAR;H540;9752;2940;8606;1688;8061
44221;G01;ASTRA MOTOR PALEMBANG;H600;1635;3485;2889;1338;9039
44234;K0Z;ASTRA MOTOR SEMARANG;H350;5968;1588;4113;8658;4725
43848;W01;ASTRA MOTOR MAKASSAR;H760;8101;5367;2442;2876;8865
42929;G02;ASTRA MOTOR BENGKULU;H650;7089;7015;2875;165;1266
42090;N01;ASTRA MOTOR DENPASAR;H540;3175;5249;8292;8611;186
42054;L01;ASTRA MOTOR YOGYAKARTA;H360;4391;6368;1727;7526;2059
42068;R4Z;ASTRA MOTOR BALIKPAPAN;H700;1215;3708;6637;7343;2423
42095;R4Z;ASTRA MOTOR BALIKPAPAN;H700;9969;2737;1361;1539;495
44283;K0Z;ASTRA MOTOR SEMARANG;H350;9308;274;1260;4776;8404
44528;G01;ASTRA MOTOR PALEMBANG;H600;8390;7434;1874;7946;8621
45112;R5Z;ASTRA MOTOR SAMARINDA;H800;9146;3034;2868;7920;6277
44411;R4Z;ASTRA MOTOR BALIKPAPAN;H700;8428;9232;3643;1515;3152
42973;N01;ASTRA MOTOR DENPASAR;H540;3188;2442;6832;6784;5714
43047;Z11;ASTRA MOTOR JAYAPURA;H790;3749;8787;921;3656;5679
42132;N02;ASTRA MOTOR MATARAM;H530;870;9670;6017;1783;5101
43166;L01;ASTRA MOTOR YOGYAKARTA;H360;6227;9157;4925;1162;3767
42998;G01;ASTRA MOTOR PALEMBANG;H600;5830;4056;3289;1497;425
44572;G02;ASTRA MOTOR BENGKULU;H650;2889;5081;3243;7603;92
42534;N02;ASTRA MOTOR MATARAM;H530;7837;4942;4104;4810;7794
43163;G01;ASTRA MOTOR PALEMBANG;H600;6428;8725;1266;6915;2250
43765;W01;ASTRA MOTOR MAKASSAR;H760;8451;242;8949;5719;3959
45227;R5Z;ASTRA MOTOR SAMARINDA;H800;3632;4551;4886;2106;2504
44714;R4Z;ASTRA MOTOR BALIKPAPAN;H700;6224;8087;2389;7507;7860
44747;G01;ASTRA MOTOR PALEMBANG;H600;1461;2086;156;8544;6393
44149;N02;ASTRA MOTOR MATARAM;H530;8732;2379;9362;9330;3133
44786;N01;ASTRA MOTOR DENPASAR;H540;2550;3711;812;16;8966
43133;L01;ASTRA MOTOR YOGYAKARTA;H360;5054;9934;1092;9327;7430
43402;L01;ASTRA MOTOR YOGYAKARTA;H360;3822;3608;8495;471;20
43729;G02;ASTRA MOTOR BENGKULU;H650;6698;3013;1172;1992;7474
42631;Z11;ASTRA MOTOR JAYAPURA;H790;9093;9187;7227;4586;5215
44095;L01;ASTRA MOTOR YOGYAKARTA;H360;9119;8287;7180;877;920
42023;K0Z;ASTRA MOTOR SEMARANG;H350;6173;9618;5036;3641;9464
43108;R5Z;ASTRA MOTOR SAMARINDA;H800;9320;1675;5497;5339;4081
44151;K0Z;ASTRA MOTOR SEMARANG;H350;2829;1192;6506;2048;6041
42961;Q01;ASTRA MOTOR PONTIANAK;H720;4607;4218;8795;4741;1537
43041;R4Z;ASTRA MOTOR BALIKPAPAN;H700;9408;1479;2171;7543;9677
44206;Z11;ASTRA MOTOR JAYAPURA;H790;741;9387;4013;744;7715
42374;L01;ASTRA MOTOR YOGYAKARTA;H360;2445;5626;7922;2721;4153
43961;R4Z;ASTRA MOTOR BALIKPAPAN;H700;9938;7301;1435;5559;734
43562;K0Z;ASTRA MOTOR SEMARANG;H350;425;433;5746;3920;2865
45124;R5Z;ASTRA MOTOR SAMARINDA;H800;4362;9498;3561;8773;5490
43953;K0Z;ASTRA MOTOR SEMARANG;H350;3685;3429;5900;1903;9046
43647;N01;ASTRA MOTOR DENPASAR;H540;266;8001;4446;905;8181
42804;Z11;ASTRA MOTOR JAYAPURA;H790;4517;477;2054;9577;3734
43537;R5Z;ASTRA MOTOR SAMARINDA;H800;3953;6593;6920;4170;5730
44960;R5Z;ASTRA MOTOR SAMARINDA;H800;5927;8886;6935;3490;6761
44626;G02;ASTRA MOTOR BENGKULU;H650;687;9997;6868;2043;6058
45085;R4Z;ASTRA MOTOR BALIKPAPAN;H700;7988;192;3218;1280;4859
43557;Z11;ASTRA MOTOR JAYAPURA;H790;4648;1300;2626;7350;3087
42006;W01;ASTRA MOTOR MAKASSAR;H760;5008;4315;3327;2430;669
43629;L01;ASTRA MOTOR YOGYAKARTA;H360;3764;5640;3852;3518;780
43671;N02;ASTRA MOTOR MATARAM;H530;3536;4216;2000;510;9730
44290;N01;ASTRA MOTOR DENPASAR;H540;9543;6957;7722;2843;1858
42867;G02;ASTRA MOTOR BENGKULU;H650;9642;4324;5688;1372;5964
44952;G02;ASTRA MOTOR BENGKULU;H650;2142;5873;6058;1645;8126
42703;Q01;ASTRA MOTOR PONTIANAK;H720;9008;848;7504;1796;1967
42415;K0Z;ASTRA MOTOR SEMARANG;H350;1412;1438;1185;579;248
45251;N01;ASTRA MOTOR DENPASAR;H540;500;6303;4074;9968;9237
42521;R5Z;ASTRA MOTOR SAMARINDA;H800;6510;3812;6238;2494;907
44296;R4Z;ASTRA MOTOR BALIKPAPAN;H700;8360;2712;5132;707;8572
44746;N02;ASTRA MOTOR MATARAM;H530;3041;9601;8428;8713;2733
43455;N01;ASTRA MOTOR DENPASAR;H540;1668;1512;4705;4974;2206
43359;R4Z;ASTRA MOTOR BALIKPAPAN;H700;4678;4105;3992;8282;8415
44557;L01;ASTRA MOTOR YOGYAKARTA;H360;9457;5378;6152;8284;9190
43905;Z11;ASTRA MOTOR JAYAPURA;H790;3594;4582;2542;1728;6620
43975;L01;ASTRA MOTOR YOGYAKARTA;H360;7983;2909;3993;4453;6730
42548;N02;ASTRA MOTOR MATARAM;H530;649;5954;7885;779;3938
43638;G01;ASTRA MOTOR PALEMBANG;H600;4243;7604;9372;4320;5888
42356;L01;ASTRA MOTOR YOGYAKARTA;H360;1361;4813;2225;5247;6512
43238;N02;ASTRA MOTOR MATARAM;H530;3429;4293;9224;7134;7434
44324;W01;ASTRA MOTOR MAKASSAR;H760;3027;3453;5868;7508;9851
43400;N01;ASTRA MOTOR DENPASAR;H540;6005;6274;8603;6984;5929
42939;N02;ASTRA MOTOR MATARAM;H530;2483;2834;917;8344;1872
43901;N02;ASTRA MOTOR MATARAM;H530;9971;8669;6366;1259;2617
43732;K0Z;ASTRA MOTOR SEMARANG;H350;3252;7805;8390;324;3398
42182;N01;ASTRA MOTOR DENPASAR;H540;4742;3611;3944;66;8188
44513;W01;ASTRA MOTOR MAKASSAR;H760;5139;2144;1583;7451;9635
45189;Z11;ASTRA MOTOR JAYAPURA;H790;4722;9240;182;9898;6684
44123;L01;ASTRA MOTOR YOGYAKARTA;H360;6749;8037;3335;1924;6933
42033;L01;ASTRA MOTOR YOGYAKARTA;H360;1902;3854;359;1860;76
45156;N02;ASTRA MOTOR MATARAM;H530;5195;3315;9804;4358;62
43637;W01;ASTRA MOTOR MAKASSAR;H760;5436;3369;9461;927;6880
44467;R5Z;ASTRA MOTOR SAMARINDA;H800;4489;9150;4504;492;1786
42037;L01;ASTRA MOTOR YOGYAKARTA;H360;3231;8570;5141;1709;4167
42513;N01;ASTRA MOTOR DENPASAR;H540;4981;1195;8697;8796;1148
42974;L01;ASTRA MOTOR YOGYAKARTA;H360;751;3799;3789;5813;2858
44876;Q01;ASTRA MOTOR PONTIANAK;H720;5102;6695;2163;6779;3384
42951;G01;ASTRA MOTOR PALEMBANG;H600;5030;1701;206;8881;7519
42297;Q01;ASTRA MOTOR PONTIANAK;H720;5008;6743;489;4234;5835
43917;L01;ASTRA MOTOR YOGYAKARTA;H360;2374;4149;9074;1426;6451
42354;K0Z;ASTRA MOTOR SEMARANG;H350;1266;4198;3004;2143;7963
44471;L01;ASTRA MOTOR YOGYAKARTA;H360;4791;7068;4441;6467;9626
44107;G02;ASTRA MOTOR BENGKULU;H650;4068;4772;5318;2555;7449
44672;L01;ASTRA MOTOR YOGYAKARTA;H360;6778;6164;6898;8278;9630
42563;G01;ASTRA MOTOR PALEMBANG;H600;2714;700;2492;8705;5391
42558;K0Z;ASTRA MOTOR SEMARANG;H350;9802;6859;7342;9345;1202
42217;N01;ASTRA MOTOR DENPASAR;H540;5299;9511;3853;3733;4542
43753;Q01;ASTRA MOTOR PONTIANAK;H720;8920;514;5161;7788;2713
42960;K0Z;ASTRA MOTOR SEMARANG;H350;8285;1668;353;6211;6973
43611;K0Z;ASTRA MOTOR SEMARANG;H350;8884;1476;4061;5588;744
44692;K0Z;ASTRA MOTOR SEMARANG;H350;9157;1625;6931;8844;2477
42491;G01;ASTRA MOTOR PALEMBANG;H600;3052;7737;3752;8647;6068
44793;R5Z;ASTRA MOTOR SAMARINDA;H800;2857;2802;6803;916;1135
42981;K0Z;ASTRA MOTOR SEMARANG;H350;8600;263;6082;1277;7964
43228;N01;ASTRA MOTOR DENPASAR;H540;9221;1472;6371;8071;3400
42792;W01;ASTRA MOTOR MAKASSAR;H760;589;2355;6275;3247;9112
